table_name,name,name_nda,value_old,value_new,label
mh_p_famhx,mh_p_famhx__hosp__half__old_003, | q12n_half_sib_old3_hosp,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__hosp__half__old_004, | q12n_half_sib_old4_hosp,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__hosp__half__old_005, | q12n_half_sib_old5_hosp,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__hosp__half__young_001, | q12m_half_sib_young1_hosp,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__hosp__half__young_002, | q12m_half_sib_young2_hosp,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__hosp__half__young_003, | q12m_half_sib_young3_hosp,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__hosp__half__young_004, | q12m_half_sib_young4_hosp,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__hosp__half__young_005, | q12m_half_sib_young5_hosp,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__hosp__moth_001, | fam_history_q12d_hospitalized,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__hosp__twin_001, | q12m_full_sib_same1_hosp,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__hosp__twin_002, | q12m_full_sib_same2_hosp,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__mania_001,fam_history_7_yes_no,7,777,Decline to answer
mh_p_famhx,mh_p_famhx__mania__fath_001, | fam_history_q7a_mania,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__mania__full__old_001, | q7l_full_sib_old1_mania,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__mania__full__old_002, | q7l_full_sib_old2_mania,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__mania__full__old_003, | q7l_full_sib_old3_mania,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__mania__full__old_004, | q7l_full_sib_old4_mania,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__mania__full__old_005, | q7l_full_sib_old5_mania,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__mania__full__young_001, | q7k_full_sib_young1_mania,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__mania__full__young_002, | q7k_full_sib_young2_mania,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__mania__full__young_003, | q7k_full_sib_young3_mania,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__mania__full__young_004, | q7k_full_sib_young4_mania,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__mania__full__young_005, | q7k_full_sib_young5_mania,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__mania__half__old_001, | q7n_half_sib_old1_mania,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__mania__half__old_002, | q7n_half_sib_old2_mania,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__mania__half__old_003, | q7n_half_sib_old3_mania,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__mania__half__old_004, | q7n_half_sib_old4_mania,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__mania__half__old_005, | q7n_half_sib_old5_mania,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__mania__half__young_001, | q7m_half_sib_young1_mania,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__mania__half__young_002, | q7m_half_sib_young2_mania,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__mania__half__young_003, | q7m_half_sib_young3_mania,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__mania__half__young_004, | q7m_half_sib_young4_mania,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__mania__half__young_005, | q7m_half_sib_young5_mania,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__mania__moth_001, | fam_history_q7d_mania,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__mania__twin_001, | q7m_full_sib_same1_mania,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__mania__twin_002, | q7m_full_sib_same2_mania,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__nerve_001,fam_history_10_yes_no,7,777,Decline to answer
mh_p_famhx,mh_p_famhx__nerve__fath_001, | fam_history_q10a_nerves,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__nerve__full__old_001, | q10l_full_sib_old1_nerves,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__nerve__full__old_002, | q10l_full_sib_old2_nerves,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__nerve__full__old_003, | q10l_full_sib_old3_nerves,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__nerve__full__old_004, | q10l_full_sib_old4_nerves,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__nerve__full__old_005, | q10l_full_sib_old5_nerves,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__nerve__full__young_001, | q10k_full_sib_young1_nerves,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__nerve__full__young_002, | q10k_full_sib_young2_nerves,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__nerve__full__young_003, | q10k_full_sib_young3_nerves,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__nerve__full__young_004, | q10k_full_sib_young4_nerves,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__nerve__full__young_005, | q10k_full_sib_young5_nerves,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__nerve__half__old_001, | q10n_half_sib_old1_nerves,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__nerve__half__old_002, | q10n_half_sib_old2_nerves,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__nerve__half__old_003, | q10n_half_sib_old3_nerves,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__nerve__half__old_004, | q10n_half_sib_old4_nerves,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__nerve__half__old_005, | q10n_half_sib_old5_nerves,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__nerve__half__young_001, | q10m_half_sib_young1_nerves,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__nerve__half__young_002, | q10m_half_sib_young2_nerves,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__nerve__half__young_003, | q10m_half_sib_young3_nerves,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__nerve__half__young_004, | q10m_half_sib_young4_nerves,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__nerve__half__young_005, | q10m_half_sib_young5_nerves,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__nerve__moth_001, | fam_history_q10d_nerves,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__nerve__twin_001, | q10m_full_sib_same1_nerves,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__nerve__twin_002, | q10m_full_sib_same2_nerves,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__suic_001,fam_history_13_yes_no,7,777,Decline to answer
mh_p_famhx,mh_p_famhx__suic__fath_001, | fam_history_q13a_suicide,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__suic__full__old_001, | q13l_full_sib_old1_suicide,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__suic__full__old_002, | q13l_full_sib_old2_suicide,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__suic__full__old_003, | q13l_full_sib_old3_suicide,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__suic__full__old_004, | q13l_full_sib_old4_suicide,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__suic__full__old_005, | q13l_full_sib_old5_suicide,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__suic__full__young_001, | q13k_full_sib_young1_suicide,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__suic__full__young_002, | q13k_full_sib_young2_suicide,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__suic__full__young_003, | q13k_full_sib_young3_suicide,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__suic__full__young_004, | q13k_full_sib_young4_suicide,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__suic__full__young_005, | q13k_full_sib_young5_suicide,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__suic__half__old_001, | q13n_half_sib_old1_suicide,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__suic__half__old_002, | q13n_half_sib_old2_suicide,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__suic__half__old_003, | q13n_half_sib_old3_suicide,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__suic__half__old_004, | q13n_half_sib_old4_suicide,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__suic__half__old_005, | q13n_half_sib_old5_suicide,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__suic__half__young_001, | q13m_half_sib_young1_suicide,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__suic__half__young_002, | q13m_half_sib_young2_suicide,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__suic__half__young_003, | q13m_half_sib_young3_suicide,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__suic__half__young_004, | q13m_half_sib_young4_suicide,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__suic__half__young_005, | q13m_half_sib_young5_suicide,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__suic__moth_001, | fam_history_q13d_suicide,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__suic__twin_001, | q13m_full_sib_same1_suicide,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__suic__twin_002, | q13m_full_sib_same2_suicide,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__troub_001,fam_history_9_yes_no,7,777,Decline to answer
mh_p_famhx,mh_p_famhx__troub__fath_001, | fam_history_q9a_trouble,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__troub__full__old_001, | q9l_full_sib_old1_trouble,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__troub__full__old_002, | q9l_full_sib_old2_trouble,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__troub__full__old_003, | q9l_full_sib_old3_trouble,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__troub__full__old_004, | q9l_full_sib_old4_trouble,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__troub__full__old_005, | q9l_full_sib_old5_trouble,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__troub__full__young_001, | q9k_full_sib_young1_trouble,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__troub__full__young_002, | q9k_full_sib_young2_trouble,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__troub__full__young_003, | q9k_full_sib_young3_trouble,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__troub__full__young_004, | q9k_full_sib_young4_trouble,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__troub__full__young_005, | q9k_full_sib_young5_trouble,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__troub__half__old_001, | q9n_half_sib_old1_trouble,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__troub__half__old_002, | q9n_half_sib_old2_trouble,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__troub__half__old_003, | q9n_half_sib_old3_trouble,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__troub__half__old_004, | q9n_half_sib_old4_trouble,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__troub__half__old_005, | q9n_half_sib_old5_trouble,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__troub__half__young_001, | q9m_half_sib_young1_trouble,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__troub__half__young_002, | q9m_half_sib_young2_trouble,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__troub__half__young_003, | q9m_half_sib_young3_trouble,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__troub__half__young_004, | q9m_half_sib_young4_trouble,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__troub__half__young_005, | q9m_half_sib_young5_trouble,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__troub__moth_001, | fam_history_q9d_trouble,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__troub__twin_001, | q9m_full_sib_same1_trouble,1000,777,Decline to answer
mh_p_famhx,mh_p_famhx__troub__twin_002, | q9m_full_sib_same2_trouble,1000,777,Decline to answer
mh_p_kbi,mh_p_kbi_001,kbi_p_c_live_full_time,-1,444,Not applicable
mh_p_kbi,mh_p_kbi_001__l,kbi_p_c_live_full_time_l,-1,444,Not applicable
mh_p_kbi,mh_p_kbi_002,kbi_p_conflict_l | kbi_p_conflict,-1,444,Not Applicable
mh_p_kbi,mh_p_kbi_002,kbi_p_conflict_l | kbi_p_conflict,-1,444,Not Applicable
mh_p_kbi,mh_p_kbi__bully_001,kbi_p_c_bully,2,0,No
mh_p_kbi,mh_p_kbi__bully_001__l,kbi_p_c_bully_l,2,0,No
mh_p_kbi,mh_p_kbi__frnd_001,kbi_p_c_best_friend_l | kbi_p_c_best_friend,2,0,No
mh_p_kbi,mh_p_kbi__frnd_001,kbi_p_c_best_friend_l | kbi_p_c_best_friend,2,0,No
mh_p_kbi,mh_p_kbi__frnd_002,kbi_p_c_reg_friend_group_l | kbi_p_c_reg_friend_group,2,0,No
mh_p_kbi,mh_p_kbi__frnd_002,kbi_p_c_reg_friend_group_l | kbi_p_c_reg_friend_group,2,0,No
mh_p_kbi,mh_p_kbi__frnd_003,kbipcregfriend_groupopin_l | kbi_p_c_reg_friend_group_opin,3,0,No
mh_p_kbi,mh_p_kbi__frnd_003,kbipcregfriend_groupopin_l | kbi_p_c_reg_friend_group_opin,3,0,No
mh_p_kbi,mh_p_kbi__mh_001,kbi_p_c_mh_sa,2,0,No
mh_p_kbi,mh_p_kbi__mh_001__l,kbi_p_c_mh_sa_l,2,0,No
mh_p_kbi,mh_p_kbi__school_002,kbi_p_c_drop_in_grades_l | kbi_p_c_drop_in_grades,-1,444,Not applicable
mh_p_kbi,mh_p_kbi__school_002,kbi_p_c_drop_in_grades_l | kbi_p_c_drop_in_grades,-1,444,Not applicable
mh_p_kbi,mh_p_kbi__school_002,kbi_p_c_drop_in_grades_l | kbi_p_c_drop_in_grades,2,0,No
mh_p_kbi,mh_p_kbi__school_002,kbi_p_c_drop_in_grades_l | kbi_p_c_drop_in_grades,2,0,No
mh_p_kbi,mh_p_kbi__school_003,kbi_p_c_det_susp_l | kbi_p_c_det_susp,2,0,No
mh_p_kbi,mh_p_kbi__school_003,kbi_p_c_det_susp_l | kbi_p_c_det_susp,2,0,No
mh_p_kbi,mh_p_kbi__school_005,kbi_p_how_well_c_school_l | kbi_p_how_well_c_school,-1,444,Not applicable
mh_p_kbi,mh_p_kbi__school_005,kbi_p_how_well_c_school_l | kbi_p_how_well_c_school,-1,444,Not applicable
mh_p_kbi,mh_p_kbi__school_006,kbi_p_grades_in_school_l | kbi_p_grades_in_school,-1,444,Not applicable
mh_p_kbi,mh_p_kbi__school_006,kbi_p_grades_in_school_l | kbi_p_grades_in_school,-1,444,Not applicable
mh_p_kbi,mh_p_kbi__so_001,kbi_p_c_gay_l | kbi_p_c_gay,3,0,No
mh_p_kbi,mh_p_kbi__so_001,kbi_p_c_gay_l | kbi_p_c_gay,3,0,No
mh_p_kbi,mh_p_kbi__so_001,kbi_p_c_gay_l | kbi_p_c_gay,4,777,Decline to answer
mh_p_kbi,mh_p_kbi__so_001,kbi_p_c_gay_l | kbi_p_c_gay,4,777,Decline to answer
mh_p_kbi,mh_p_kbi__so_001__01,kbi_p_c_gay_problems,4,777,Decline to answer
mh_p_kbi,mh_p_kbi__so_001__01__l,kbi_p_c_gay_problems_l,4,777,Decline to answer
mh_p_ple,mh_p_ple__exp_001,ple_died_fu_p,6,444,Not applicable
mh_p_ple,mh_p_ple__exp_001,ple_died_fu_p,7,999,Don't know
mh_p_ple,mh_p_ple__exp_002,ple_injured_fu_p,6,444,Not applicable
mh_p_ple,mh_p_ple__exp_002,ple_injured_fu_p,7,999,Don't know
mh_p_ple,mh_p_ple__exp_003,ple_crime_fu_p,6,444,Not applicable
mh_p_ple,mh_p_ple__exp_003,ple_crime_fu_p,7,999,Don't know
mh_p_ple,mh_p_ple__exp_004,ple_friend_died_fu_p,6,444,Not applicable
mh_p_ple,mh_p_ple__exp_004,ple_friend_died_fu_p,7,999,Don't know
mh_p_ple,mh_p_ple__exp_005,ple_friend_fu_p,6,444,Not applicable
mh_p_ple,mh_p_ple__exp_005,ple_friend_fu_p,7,999,Don't know
mh_p_ple,mh_p_ple__exp_006,ple_friend_injur_fu_p,6,444,Not applicable
mh_p_ple,mh_p_ple__exp_006,ple_friend_injur_fu_p,7,999,Don't know
mh_p_ple,mh_p_ple__exp_007,ple_financial_fu_p,6,444,Not applicable
mh_p_ple,mh_p_ple__exp_007,ple_financial_fu_p,7,999,Don't know
mh_p_ple,mh_p_ple__exp_008,ple_sud_fu_p,6,444,Not applicable
mh_p_ple,mh_p_ple__exp_008,ple_sud_fu_p,7,999,Don't know
mh_p_ple,mh_p_ple__exp_009,ple_ill_fu_p,6,444,Not applicable
mh_p_ple,mh_p_ple__exp_009,ple_ill_fu_p,7,999,Don't know
mh_p_ple,mh_p_ple__exp_010,ple_injur_fu_p,6,444,Not applicable
mh_p_ple,mh_p_ple__exp_010,ple_injur_fu_p,7,999,Don't know
mh_p_ple,mh_p_ple__exp_011,ple_argue_fu_p,6,444,Not applicable
mh_p_ple,mh_p_ple__exp_011,ple_argue_fu_p,7,999,Don't know
mh_p_ple,mh_p_ple__exp_012,ple_job_fu_p,6,444,Not applicable
mh_p_ple,mh_p_ple__exp_012,ple_job_fu_p,7,999,Don't know
mh_p_ple,mh_p_ple__exp_013,ple_away_fu_p,6,444,Not applicable
mh_p_ple,mh_p_ple__exp_013,ple_away_fu_p,7,999,Don't know
mh_p_ple,mh_p_ple__exp_014,ple_arrest_fu_p,6,444,Not applicable
mh_p_ple,mh_p_ple__exp_014,ple_arrest_fu_p,7,999,Don't know
mh_p_ple,mh_p_ple__exp_015,ple_mh_fu_p,6,444,Not applicable
mh_p_ple,mh_p_ple__exp_015,ple_mh_fu_p,7,999,Don't know
mh_p_ple,mh_p_ple__exp_016,ple_sib_fu_p,6,444,Not applicable
mh_p_ple,mh_p_ple__exp_016,ple_sib_fu_p,7,999,Don't know
mh_p_ple,mh_p_ple__exp_017,ple_victim_fu_p,6,444,Not applicable
mh_p_ple,mh_p_ple__exp_017,ple_victim_fu_p,7,999,Don't know
mh_p_ple,mh_p_ple__exp_018,ple_separ_fu_p,6,444,Not applicable
mh_p_ple,mh_p_ple__exp_018,ple_separ_fu_p,7,999,Don't know
mh_p_ple,mh_p_ple__exp_019,ple_law_fu_p,6,444,Not applicable
mh_p_ple,mh_p_ple__exp_019,ple_law_fu_p,7,999,Don't know
mh_p_ple,mh_p_ple__exp_020,ple_school_fu_p,6,444,Not applicable
mh_p_ple,mh_p_ple__exp_020,ple_school_fu_p,7,999,Don't know
mh_p_ple,mh_p_ple__exp_021,ple_move_fu_p,6,444,Not applicable
mh_p_ple,mh_p_ple__exp_021,ple_move_fu_p,7,999,Don't know
mh_p_ple,mh_p_ple__exp_022,ple_jail_fu_p,6,444,Not applicable
mh_p_ple,mh_p_ple__exp_022,ple_jail_fu_p,7,999,Don't know
mh_p_ple,mh_p_ple__exp_023,ple_step_fu_p,6,444,Not applicable
mh_p_ple,mh_p_ple__exp_023,ple_step_fu_p,7,999,Don't know
mh_p_ple,mh_p_ple__exp_024,ple_new_job_fu_p,6,444,Not applicable
mh_p_ple,mh_p_ple__exp_024,ple_new_job_fu_p,7,999,Don't know
mh_p_ple,mh_p_ple__exp_025,ple_new_sib_fu_p,6,444,Not applicable
mh_p_ple,mh_p_ple__exp_025,ple_new_sib_fu_p,7,999,Don't know
mh_p_ple,mh_p_ple__exp_026,ple_deported_fu_p,6,444,Not applicable
mh_p_ple,mh_p_ple__exp_026,ple_deported_fu_p,7,999,Don't know
mh_p_ple,mh_p_ple__exp_027,ple_hospitalized_fu_p,6,444,Not applicable
mh_p_ple,mh_p_ple__exp_027,ple_hospitalized_fu_p,7,999,Don't know
mh_p_ple,mh_p_ple__exp_028,ple_foster_care_fu_p,6,444,Not applicable
mh_p_ple,mh_p_ple__exp_028,ple_foster_care_fu_p,7,999,Don't know
mh_p_ple,mh_p_ple__exp_029,ple_hit_fu_p,6,444,Not applicable
mh_p_ple,mh_p_ple__exp_029,ple_hit_fu_p,7,999,Don't know
mh_p_ple,mh_p_ple__exp_030,ple_shot_fu_p,6,444,Not applicable
mh_p_ple,mh_p_ple__exp_030,ple_shot_fu_p,7,999,Don't know
mh_p_ple,mh_p_ple__exp_031,ple_lockdown_fu_p,6,444,Not applicable
mh_p_ple,mh_p_ple__exp_031,ple_lockdown_fu_p,7,999,Don't know
mh_p_ple,mh_p_ple__exp_033,ple_homeless_fu_p,6,444,Not applicable
mh_p_ple,mh_p_ple__exp_033,ple_homeless_fu_p,7,999,Don't know
mh_y_kbi,mh_y_kbi__so_001,kbi_y_sex_orient,3,0,No
mh_y_kbi,mh_y_kbi__so_001,kbi_y_sex_orient,4,222,I do not understand this question
mh_y_ple,mh_y_ple__exp_001,ple_died_fu_y,6,444,Not applicable
mh_y_ple,mh_y_ple__exp_001,ple_died_fu_y,7,999,Don't know
mh_y_ple,mh_y_ple__exp_002,ple_injured_fu_y,6,444,Not applicable
mh_y_ple,mh_y_ple__exp_002,ple_injured_fu_y,7,999,Don't know
mh_y_ple,mh_y_ple__exp_003,ple_crime_fu_y,6,444,Not applicable
mh_y_ple,mh_y_ple__exp_003,ple_crime_fu_y,7,999,Don't know
mh_y_ple,mh_y_ple__exp_004,ple_friend_died_fu_y,6,444,Not applicable
mh_y_ple,mh_y_ple__exp_004,ple_friend_died_fu_y,7,999,Don't know
mh_y_ple,mh_y_ple__exp_005,ple_friend_fu_y,6,444,Not applicable
mh_y_ple,mh_y_ple__exp_005,ple_friend_fu_y,7,999,Don't know
mh_y_ple,mh_y_ple__exp_006,ple_friend_injur_fu_y,6,444,Not applicable
mh_y_ple,mh_y_ple__exp_006,ple_friend_injur_fu_y,7,999,Don't know
mh_y_ple,mh_y_ple__exp_007,ple_financial_fu_y,6,444,Not applicable
mh_y_ple,mh_y_ple__exp_007,ple_financial_fu_y,7,999,Don't know
mh_y_ple,mh_y_ple__exp_008,ple_sud_fu_y,6,444,Not applicable
mh_y_ple,mh_y_ple__exp_008,ple_sud_fu_y,7,999,Don't know
mh_y_ple,mh_y_ple__exp_009,ple_ill_fu_y,6,444,Not applicable
mh_y_ple,mh_y_ple__exp_009,ple_ill_fu_y,7,999,Don't know
mh_y_ple,mh_y_ple__exp_010,ple_injur_fu_y,6,444,Not applicable
mh_y_ple,mh_y_ple__exp_010,ple_injur_fu_y,7,999,Don't know
mh_y_ple,mh_y_ple__exp_011,ple_argue_fu_y,6,444,Not applicable
mh_y_ple,mh_y_ple__exp_011,ple_argue_fu_y,7,999,Don't know
mh_y_ple,mh_y_ple__exp_012,ple_job_fu_y,6,444,Not applicable
mh_y_ple,mh_y_ple__exp_012,ple_job_fu_y,7,999,Don't know
mh_y_ple,mh_y_ple__exp_013,ple_away_fu_y,6,444,Not applicable
mh_y_ple,mh_y_ple__exp_013,ple_away_fu_y,7,999,Don't know
mh_y_ple,mh_y_ple__exp_014,ple_arrest_fu_y,6,444,Not applicable
mh_y_ple,mh_y_ple__exp_014,ple_arrest_fu_y,7,999,Don't know
mh_y_ple,mh_y_ple__exp_015,ple_mh_fu_y,6,444,Not applicable
mh_y_ple,mh_y_ple__exp_015,ple_mh_fu_y,7,999,Don't know
mh_y_ple,mh_y_ple__exp_016,ple_sib_fu_y,6,444,Not applicable
mh_y_ple,mh_y_ple__exp_016,ple_sib_fu_y,7,999,Don't know
mh_y_ple,mh_y_ple__exp_017,ple_victim_fu_y,6,444,Not applicable
mh_y_ple,mh_y_ple__exp_017,ple_victim_fu_y,7,999,Don't know
mh_y_ple,mh_y_ple__exp_018,ple_separ_fu_y,6,444,Not applicable
mh_y_ple,mh_y_ple__exp_018,ple_separ_fu_y,7,999,Don't know
mh_y_ple,mh_y_ple__exp_019,ple_law_fu_y,6,444,Not applicable
mh_y_ple,mh_y_ple__exp_019,ple_law_fu_y,7,999,Don't know
mh_y_ple,mh_y_ple__exp_020,ple_school_fu_y,6,444,Not applicable
mh_y_ple,mh_y_ple__exp_020,ple_school_fu_y,7,999,Don't know
mh_y_ple,mh_y_ple__exp_021,ple_move_fu_y,6,444,Not applicable
mh_y_ple,mh_y_ple__exp_021,ple_move_fu_y,7,999,Don't know
mh_y_ple,mh_y_ple__exp_022,ple_jail_fu_y,6,444,Not applicable
mh_y_ple,mh_y_ple__exp_022,ple_jail_fu_y,7,999,Don't know
mh_y_ple,mh_y_ple__exp_023,ple_step_fu_y,6,444,Not applicable
mh_y_ple,mh_y_ple__exp_023,ple_step_fu_y,7,999,Don't know
mh_y_ple,mh_y_ple__exp_024,ple_new_job_fu_y,6,444,Not applicable
mh_y_ple,mh_y_ple__exp_024,ple_new_job_fu_y,7,999,Don't know
mh_y_ple,mh_y_ple__exp_025,ple_new_sib_fu_y,6,444,Not applicable
mh_y_ple,mh_y_ple__exp_025,ple_new_sib_fu_y,7,999,Don't know
mh_y_ple,mh_y_ple__exp_026,ple_deported_fu_y,6,444,Not applicable
mh_y_ple,mh_y_ple__exp_026,ple_deported_fu_y,7,999,Don't know
mh_y_ple,mh_y_ple__exp_027,ple_hospitalized_fu_y,6,444,Not applicable
mh_y_ple,mh_y_ple__exp_027,ple_hospitalized_fu_y,7,999,Don't know
mh_y_ple,mh_y_ple__exp_028,ple_foster_care_fu_y,6,444,Not applicable
mh_y_ple,mh_y_ple__exp_028,ple_foster_care_fu_y,7,999,Don't know
mh_y_ple,mh_y_ple__exp_029,ple_hit_fu_y,6,444,Not applicable
mh_y_ple,mh_y_ple__exp_029,ple_hit_fu_y,7,999,Don't know
mh_y_ple,mh_y_ple__exp_030,ple_shot_fu_y,6,444,Not applicable
mh_y_ple,mh_y_ple__exp_030,ple_shot_fu_y,7,999,Don't know
mh_y_ple,mh_y_ple__exp_031,ple_lockdown_fu_y,6,444,Not applicable
mh_y_ple,mh_y_ple__exp_031,ple_lockdown_fu_y,7,999,Don't know
mh_y_ple,mh_y_ple__exp_033,ple_homeless_fu_y,889,444,Not applicable
mr_y_qc__clfind,mr_y_qc__clfind__prev_score,mrif_fu_diff,-1,444,Not applicable
nc_y_cct,nc_y_cct_001,cash_choice_task,3,999,Don't Know
nc_y_ddis,nc_y_ddis_jbcrit1,ddis_scr_val_cons_per_jbcrit1,no,1,Yes
nc_y_ddis,nc_y_ddis_jbcrit1,ddis_scr_val_cons_per_jbcrit1,not evaluated yet,2,Not evaluated yet
nc_y_ddis,nc_y_ddis_jbcrit1,ddis_scr_val_cons_per_jbcrit1,yes,0,No
nc_y_ddis,nc_y_ddis_jbcrit2,ddis_scr_val_cons_per_jbcrit2,no,1,Yes
nc_y_ddis,nc_y_ddis_jbcrit2,ddis_scr_val_cons_per_jbcrit2,not evaluated yet,2,Not evaluated yet
nc_y_ddis,nc_y_ddis_jbcrit2,ddis_scr_val_cons_per_jbcrit2,yes,0,No
nc_y_est,nc_y_est_keyassign,strp_scr_values_keyassign,leftnegative,1,leftnegative
nc_y_est,nc_y_est_keyassign,strp_scr_values_keyassign,leftpositive,2,leftpositive
