name,ksads1_id,ksads2_id
mh_p/y_ksads__ed__past_002__01,,1828
mh_p/y_ksads__ed__past_002__02__mo__v2,,1829
mh_p/y_ksads__ed__past_002__02__wk__v2,,1829
mh_p/y_ksads__ed__past_002__02__yr__v2,,1829
mh_p/y_ksads__ed__past_003__01__mo__v1,,1831
mh_p/y_ksads__ed__past_003__01__wk__v1,,1831
mh_p/y_ksads__ed__past_003__01__yr__v1,,1831
mh_p/y_ksads__ed__past_004,,
mh_p/y_ksads__ed__pres_003__03__v1,,1832
mh_p/y_ksads__ed__pres_003__v01,,1830
mh_p/y_ksads__ed__pres_004,,
mh_p/y_ksads__ed__screen__past_002,,1994
mh_p/y_ksads__ed__screen__past_002__02__mo__v01,,
mh_p/y_ksads__ed__screen__past_002__02__yr__v01,,
mh_p/y_ksads__ed__screen__past_005__02__mo,,
mh_p/y_ksads__ed__screen__past_005__02__yr,,
mh_p/y_ksads__ed__screen__pres_002__in,,
mh_p/y_ksads__ed__screen__pres_002__weight,,
mh_p/y_ksads__ed__screen__pres_006p__mo,,1995
mh_p/y_ksads__ed__screen__pres_006p__yr,,1995
mh_p/y_ksads__gad__pres_015__mo,,1624
mh_p/y_ksads__gad__pres_015__yr,,1624
mh_p/y_ksads__gad__pres_016,,1900
mh_p/y_ksads__gad__pres_016__txt,,1901
mh_p/y_ksads__hom__screen_,,1962
mh_p/y_ksads__ocd__past_005__mo,,1656
mh_p/y_ksads__ocd__past_005__mo__v01,,1657
mh_p/y_ksads__ocd__past_005__yr,,1656
mh_p/y_ksads__ocd__past_005__yr__v01,,1657
mh_p/y_ksads__ocd__past_010__mo,,1666
mh_p/y_ksads__ocd__past_010__yr,,1666
mh_p/y_ksads__ocd__screen__past_001__02,,1859
mh_p/y_ksads__ocd__screen__past_001__v01___1,,203
mh_p/y_ksads__ocd__screen__past_001__v01___2,,
mh_p/y_ksads__ocd__screen__past_001__v01___3,,204
mh_p/y_ksads__ocd__screen__past_001__v01___4,,205
mh_p/y_ksads__ocd__screen__past_001__v01___5,,206
mh_p/y_ksads__ocd__screen__past_001__v01___6,,207
mh_p/y_ksads__ocd__screen__past_001__v01___7,,208
mh_p/y_ksads__ocd__screen__past_001__v01___8,,209
mh_p/y_ksads__ocd__screen__past_002__02,,1861
mh_p/y_ksads__ocd__screen__past_002__v01___1,,212
mh_p/y_ksads__ocd__screen__past_002__v01___10,,220
mh_p/y_ksads__ocd__screen__past_002__v01___2,,213
mh_p/y_ksads__ocd__screen__past_002__v01___3,,214
mh_p/y_ksads__ocd__screen__past_002__v01___4,,215
mh_p/y_ksads__ocd__screen__past_002__v01___5,,
mh_p/y_ksads__ocd__screen__past_002__v01___6,,216
mh_p/y_ksads__ocd__screen__past_002__v01___7,,217
mh_p/y_ksads__ocd__screen__past_002__v01___8,,218
mh_p/y_ksads__ocd__screen__past_002__v01___9,,219
mh_p/y_ksads__ocd__screen__pres_001__02,,1858
mh_p/y_ksads__ocd__screen__pres_002__02,,1860
mh_p/y_ksads__odd__past_008,,1887
mh_p/y_ksads__odd__pres_007__mo__v01,,734
mh_p/y_ksads__odd__pres_007__yr__v01,,734
mh_p/y_ksads__odd__pres_008__01,,1886
mh_p/y_ksads__odd__pres_008__v01,,1885
mh_p/y_ksads__odd__pres_009,,2000
mh_p/y_ksads__odd__pres_009__txt,,2001
mh_p/y_ksads__panic__past_003__v01,,1434
mh_p/y_ksads__panic_001,,1892
mh_p/y_ksads__panic_001__txt,,1893
mh_p/y_ksads__psych__past_001___6,,1833
mh_p/y_ksads__psych__past_001___7,,1834
mh_p/y_ksads__psych__past_008,,1367
mh_p/y_ksads__psych__past_008__01__day,,1365
mh_p/y_ksads__psych__past_008__01__mo,,1365
mh_p/y_ksads__psych__past_008__01__wk,,1365
mh_p/y_ksads__psych__past_009___7,,1855
mh_p/y_ksads__psych__past_009___8,,1856
mh_p/y_ksads__psych__past_009___9,,1857
mh_p/y_ksads__psych__past_014__01__mo,,1398
mh_p/y_ksads__psych__past_014__01__yr,,1398
mh_p/y_ksads__psych__past_014__v01___1,,1390
mh_p/y_ksads__psych__past_014__v01___2,,1391
mh_p/y_ksads__psych__past_014__v01___3,,1392
mh_p/y_ksads__psych__past_014__v01___4,,1393
mh_p/y_ksads__psych__past_014__v01___5,,1394
mh_p/y_ksads__psych__past_014__v01___6,,1395
mh_p/y_ksads__psych__past_014__v01___7,,1396
mh_p/y_ksads__psych__past_015,,1387
mh_p/y_ksads__psych__pres_,,1835
mh_p/y_ksads__psych__pres_001___6,,1833
mh_p/y_ksads__psych__pres_001___7,,1834
mh_p/y_ksads__psych__pres_008,,1363
mh_p/y_ksads__psych__pres_008__01__day,,1364
mh_p/y_ksads__psych__pres_008__01__mo,,1364
mh_p/y_ksads__psych__pres_008__01__wk,,1364
mh_p/y_ksads__psych__pres_009___7,,1855
mh_p/y_ksads__psych__pres_009___8,,1856
mh_p/y_ksads__psych__pres_009___9,,1857
mh_p/y_ksads__psych__pres_015,,1384
mh_p/y_ksads__psych__pres_016___1,,1836
mh_p/y_ksads__psych__pres_016___10,,1845
mh_p/y_ksads__psych__pres_016___11,,1846
mh_p/y_ksads__psych__pres_016___12,,1847
mh_p/y_ksads__psych__pres_016___13,,1848
mh_p/y_ksads__psych__pres_016___14,,1849
mh_p/y_ksads__psych__pres_016___15,,1850
mh_p/y_ksads__psych__pres_016___16,,1851
mh_p/y_ksads__psych__pres_016___17,,1852
mh_p/y_ksads__psych__pres_016___18,,1853
mh_p/y_ksads__psych__pres_016___19,,1854
mh_p/y_ksads__psych__pres_016___2,,1837
mh_p/y_ksads__psych__pres_016___20,,1884
mh_p/y_ksads__psych__pres_016___3,,1838
mh_p/y_ksads__psych__pres_016___4,,1839
mh_p/y_ksads__psych__pres_016___5,,1840
mh_p/y_ksads__psych__pres_016___6,,1841
mh_p/y_ksads__psych__pres_016___7,,1842
mh_p/y_ksads__psych__pres_016___8,,1843
mh_p/y_ksads__psych__pres_016___9,,1844
mh_p/y_ksads__psych__screen__past_001__v01,,131
mh_p/y_ksads__psych__screen__past_002,,133
mh_p/y_ksads__psych__screen__past_005,,138
mh_p/y_ksads__psych__screen__past_005__01,,139
mh_p/y_ksads__psych__screen__pres_001__v01,,130
mh_p/y_ksads__psych__screen__pres_002,,132
mh_p/y_ksads__psych__screen__pres_004__mo,,137
mh_p/y_ksads__psych__screen__pres_004__yr,,137
mh_p/y_ksads__psych__screen__pres_005,,140
mh_p/y_ksads__psych_001,,1368
mh_p/y_ksads__psych_002,,1369
mh_p/y_ksads__psych_003,,1385
mh_p/y_ksads__psych_004,,1388
mh_p/y_ksads__psych_005,,1399
mh_p/y_ksads__ptsd__past_019,,2003
mh_p/y_ksads__ptsd__past_020,,2005
mh_p/y_ksads__ptsd__pres_019,,2002
mh_p/y_ksads__ptsd__pres_020,,2004
mh_p/y_ksads__ptsd__screen_001___19,,1903
mh_p/y_ksads__ptsd__screen_001___21,,2006
mh_p/y_ksads__ptsd__screen_001___22,,2007
mh_p/y_ksads__ptsd__screen_001___23,,2008
mh_p/y_ksads__ptsd__screen_001___24,,2012
mh_p/y_ksads__ptsd__screen_001__18__mo,,
mh_p/y_ksads__ptsd__screen_001__18__yr,,
mh_p/y_ksads__ptsd__screen_001__19__mo,,
mh_p/y_ksads__ptsd__screen_001__19__yr,,
mh_p/y_ksads__ptsd__screen_001__21__mo,,
mh_p/y_ksads__ptsd__screen_001__21__yr,,
mh_p/y_ksads__ptsd__screen_001__22__mo,,
mh_p/y_ksads__ptsd__screen_001__22__yr,,
mh_p/y_ksads__ptsd__screen_001__23__mo,,
mh_p/y_ksads__ptsd__screen_001__23__yr,,
mh_p/y_ksads__ptsd__screen_001__24__mo,,
mh_p/y_ksads__ptsd__screen_001__24__yr,,
mh_p/y_ksads__sepanx__past_010__mo,,1495
mh_p/y_ksads__sepanx__past_010__yr,,1495
mh_p/y_ksads__sepanx_001,,1896
mh_p/y_ksads__sepanx_001__txt,,1897
mh_p/y_ksads__socanx__past_,,1524
mh_p/y_ksads__socanx__past_001__01___1,,1525
mh_p/y_ksads__socanx__past_001__01___10,,1534
mh_p/y_ksads__socanx__past_001__01___2,,1526
mh_p/y_ksads__socanx__past_001__01___3,,1527
mh_p/y_ksads__socanx__past_001__01___4,,1528
mh_p/y_ksads__socanx__past_001__01___5,,1529
mh_p/y_ksads__socanx__past_001__01___6,,1530
mh_p/y_ksads__socanx__past_001__01___7,,1531
mh_p/y_ksads__socanx__past_001__01___8,,1532
mh_p/y_ksads__socanx__past_001__01___9,,1533
mh_p/y_ksads__socanx__past_008__mo,,1552
mh_p/y_ksads__socanx__past_008__yr,,1552
mh_p/y_ksads__socanx_001,,1898
mh_p/y_ksads__socanx_001__txt,,1899
mh_p/y_ksads__tic_,,1986
mh_p/y_ksads__tic__pres_,,1964
mh_p/y_ksads__tic__pres_,,1977
mh_p/y_ksads__tic__screen__pres_004,,1963
mh_p/y_ksads__tic_001___1,,1965
mh_p/y_ksads__tic_001___10,,1974
mh_p/y_ksads__tic_001___11,,1975
mh_p/y_ksads__tic_001___2,,1966
mh_p/y_ksads__tic_001___3,,1967
mh_p/y_ksads__tic_001___4,,1968
mh_p/y_ksads__tic_001___5,,1969
mh_p/y_ksads__tic_001___6,,1970
mh_p/y_ksads__tic_001___7,,1971
mh_p/y_ksads__tic_001___8,,1972
mh_p/y_ksads__tic_001___9,,1973
mh_p/y_ksads__tic_001__01,,1976
mh_p/y_ksads__tic_002___1,,1978
mh_p/y_ksads__tic_002___2,,1979
mh_p/y_ksads__tic_002___3,,1980
mh_p/y_ksads__tic_002___4,,1981
mh_p/y_ksads__tic_002___5,,1982
mh_p/y_ksads__tic_002___6,,1983
mh_p/y_ksads__tic_002___7,,1984
mh_p/y_ksads__tic_002__01,,1985
mh_p/y_ksads__tic_003___1,,1987
mh_p/y_ksads__tic_003___2,,1988
mh_p/y_ksads__tic_003___3,,1989
mh_p/y_ksads__tic_003___4,,1990
mh_p/y_ksads__tic_003___5,,1991
mh_p/y_ksads__tic_003___6,,1992
mh_p/y_ksads__tic_004__day,,1993
mh_p/y_ksads__tic_004__mo,,1993
mh_p/y_ksads__tic_004__wk,,1993
su_p/y_ksads__aud_,,895
su_p/y_ksads__aud__pres_001__12mo,,
su_p/y_ksads__aud__pres_002__12mo,,
su_p/y_ksads__aud__pres_003__12mo,,
su_p/y_ksads__aud__pres_004__12mo,,
su_p/y_ksads__aud__pres_005__12mo,,
su_p/y_ksads__aud__pres_006__12mo,,
su_p/y_ksads__aud__pres_007__12mo,,
su_p/y_ksads__aud__pres_008__12mo,,
su_p/y_ksads__aud__pres_009__01__mo,,
su_p/y_ksads__aud__pres_009__01__yr,,
su_p/y_ksads__aud__pres_009__12mo,,
su_p/y_ksads__aud__pres_010__12mo,,
su_p/y_ksads__aud__pres_011__12mo,,
su_p/y_ksads__aud__pres_012__12mo,,
su_p/y_ksads__aud__pres_013__12mo,,
su_p/y_ksads__aud__pres_014__12mo,,
su_p/y_ksads__aud__screen__past_002__mo,,
su_p/y_ksads__aud__screen__past_002__yr,,
su_p/y_ksads__aud__screen__past_003__01__yr,,
su_p/y_ksads__aud__screen__past_004__01__yr,,
su_p/y_ksads__aud__screen__past_005__01__yr,,
su_p/y_ksads__aud__screen__pres_003a__yr,,
su_p/y_ksads__aud__screen__pres_003b__yr,,
su_p/y_ksads__aud__screen__pres_003c__yr,,
su_p/y_ksads__aud__screen_001___0,,
su_p/y_ksads__aud__screen_002__txt,,
su_p/y_ksads__dud__past_001___10,,1923
su_p/y_ksads__dud__past_001__v01___10,,1958
su_p/y_ksads__dud__past_002___10,,1925
su_p/y_ksads__dud__past_003___10,,1927
su_p/y_ksads__dud__past_004___10,,1929
su_p/y_ksads__dud__past_005___10,,1931
su_p/y_ksads__dud__past_006___10,,1933
su_p/y_ksads__dud__past_007___10,,1935
su_p/y_ksads__dud__past_008___10,,1937
su_p/y_ksads__dud__pres_,,1879
su_p/y_ksads__dud__pres_001___10,,1922
su_p/y_ksads__dud__pres_002___10,,1924
su_p/y_ksads__dud__pres_003___10,,1926
su_p/y_ksads__dud__pres_004___10,,1928
su_p/y_ksads__dud__pres_005___10,,1930
su_p/y_ksads__dud__pres_006___10,,1932
su_p/y_ksads__dud__pres_007___10,,1934
su_p/y_ksads__dud__pres_008___10,,1936
su_p/y_ksads__dud__pres_009___10,,1938
su_p/y_ksads__dud__pres_010___10,,1939
su_p/y_ksads__dud__pres_011___10,,1940
su_p/y_ksads__dud__pres_012___10,,1941
su_p/y_ksads__dud__pres_013___10,,1942
su_p/y_ksads__dud__pres_014__01__12mo,,
su_p/y_ksads__dud__pres_014__02__12mo,,
su_p/y_ksads__dud__pres_014__03__12mo,,
su_p/y_ksads__dud__pres_014__04__12mo,,
su_p/y_ksads__dud__pres_014__05__12mo,,
su_p/y_ksads__dud__pres_014__06__12mo,,
su_p/y_ksads__dud__pres_014__07__12mo,,
su_p/y_ksads__dud__pres_014__08__12mo,,
su_p/y_ksads__dud__pres_014__09__12mo,,
su_p/y_ksads__dud__pres_014__10__12mo,,
su_p/y_ksads__dud__pres_014__10__3mo,,1943
su_p/y_ksads__dud__pres_015__01__12mo,,
su_p/y_ksads__dud__pres_015__02__12mo,,
su_p/y_ksads__dud__pres_015__03__12mo,,
su_p/y_ksads__dud__pres_015__04__12mo,,
su_p/y_ksads__dud__pres_015__05__12mo,,
su_p/y_ksads__dud__pres_015__06__12mo,,
su_p/y_ksads__dud__pres_015__07__12mo,,
su_p/y_ksads__dud__pres_015__08__12mo,,
su_p/y_ksads__dud__pres_015__09__12mo,,
su_p/y_ksads__dud__pres_015__10__12mo,,
su_p/y_ksads__dud__pres_015__10__3mo,,1952
su_p/y_ksads__dud__pres_016__01__12mo,,
su_p/y_ksads__dud__pres_016__02__12mo,,
su_p/y_ksads__dud__pres_016__03__12mo,,
su_p/y_ksads__dud__pres_016__04__12mo,,
su_p/y_ksads__dud__pres_016__05__12mo,,
su_p/y_ksads__dud__pres_016__06__12mo,,
su_p/y_ksads__dud__pres_016__07__12mo,,
su_p/y_ksads__dud__pres_016__08__12mo,,
su_p/y_ksads__dud__pres_016__09__12mo,,
su_p/y_ksads__dud__pres_016__10__12mo,,
su_p/y_ksads__dud__pres_016__10__3mo,,1953
su_p/y_ksads__dud__pres_017__01__12mo,,
su_p/y_ksads__dud__pres_017__02__12mo,,
su_p/y_ksads__dud__pres_017__03__12mo,,
su_p/y_ksads__dud__pres_017__04__12mo,,
su_p/y_ksads__dud__pres_017__05__12mo,,
su_p/y_ksads__dud__pres_017__06__12mo,,
su_p/y_ksads__dud__pres_017__07__12mo,,
su_p/y_ksads__dud__pres_017__08__12mo,,
su_p/y_ksads__dud__pres_017__09__12mo,,
su_p/y_ksads__dud__pres_017__10__12mo,,
su_p/y_ksads__dud__pres_017__10__3mo,,1954
su_p/y_ksads__dud__pres_018__01__12mo,,
su_p/y_ksads__dud__pres_018__02__12mo,,
su_p/y_ksads__dud__pres_018__03__12mo,,
su_p/y_ksads__dud__pres_018__04__12mo,,
su_p/y_ksads__dud__pres_018__05__12mo,,
su_p/y_ksads__dud__pres_018__06__12mo,,
su_p/y_ksads__dud__pres_018__07__12mo,,
su_p/y_ksads__dud__pres_018__08__12mo,,
su_p/y_ksads__dud__pres_018__09__12mo,,
su_p/y_ksads__dud__pres_018__10__12mo,,
su_p/y_ksads__dud__pres_018__10__3mo,,1955
su_p/y_ksads__dud__pres_019__01__12mo,,
su_p/y_ksads__dud__pres_019__02__12mo,,
su_p/y_ksads__dud__pres_019__03__12mo,,
su_p/y_ksads__dud__pres_019__04__12mo,,
su_p/y_ksads__dud__pres_019__05__12mo,,
su_p/y_ksads__dud__pres_019__06__12mo,,
su_p/y_ksads__dud__pres_019__07__12mo,,
su_p/y_ksads__dud__pres_019__08__12mo,,
su_p/y_ksads__dud__pres_019__09__12mo,,
su_p/y_ksads__dud__pres_019__10__12mo,,
su_p/y_ksads__dud__pres_019__10__3mo,,1956
su_p/y_ksads__dud__pres_020__01__12mo,,
su_p/y_ksads__dud__pres_020__02__12mo,,
su_p/y_ksads__dud__pres_020__03__12mo,,
su_p/y_ksads__dud__pres_020__04__12mo,,
su_p/y_ksads__dud__pres_020__05__12mo,,
su_p/y_ksads__dud__pres_020__06__12mo,,
su_p/y_ksads__dud__pres_020__07__12mo,,
su_p/y_ksads__dud__pres_020__08__12mo,,
su_p/y_ksads__dud__pres_020__09__12mo,,
su_p/y_ksads__dud__pres_020__10__12mo,,
su_p/y_ksads__dud__pres_020__10__3mo,,1957
su_p/y_ksads__dud__pres_021__01__12mo,,
su_p/y_ksads__dud__pres_021__02__12mo,,
su_p/y_ksads__dud__pres_021__03__12mo,,
su_p/y_ksads__dud__pres_021__04__12mo,,
su_p/y_ksads__dud__pres_021__05__12mo,,
su_p/y_ksads__dud__pres_021__06__12mo,,
su_p/y_ksads__dud__pres_021__07__12mo,,
su_p/y_ksads__dud__pres_021__08__12mo,,
su_p/y_ksads__dud__pres_021__09__12mo,,
su_p/y_ksads__dud__pres_021__10__12mo,,
su_p/y_ksads__dud__pres_021__10__3mo,,1944
su_p/y_ksads__dud__pres_022__01__12mo,,
su_p/y_ksads__dud__pres_022__02__12mo,,
su_p/y_ksads__dud__pres_022__03__12mo,,
su_p/y_ksads__dud__pres_022__04__12mo,,
su_p/y_ksads__dud__pres_022__05__12mo,,
su_p/y_ksads__dud__pres_022__06__12mo,,
su_p/y_ksads__dud__pres_022__07__12mo,,
su_p/y_ksads__dud__pres_022__08__12mo,,
su_p/y_ksads__dud__pres_022__09__12mo,,
su_p/y_ksads__dud__pres_022__10__12mo,,
su_p/y_ksads__dud__pres_022__10__3mo,,1945
su_p/y_ksads__dud__pres_023__01__12mo,,
su_p/y_ksads__dud__pres_023__02__12mo,,
su_p/y_ksads__dud__pres_023__03__12mo,,
su_p/y_ksads__dud__pres_023__04__12mo,,
su_p/y_ksads__dud__pres_023__05__12mo,,
su_p/y_ksads__dud__pres_023__06__12mo,,
su_p/y_ksads__dud__pres_023__07__12mo,,
su_p/y_ksads__dud__pres_023__08__12mo,,
su_p/y_ksads__dud__pres_023__09__12mo,,
su_p/y_ksads__dud__pres_023__10__12mo,,
su_p/y_ksads__dud__pres_023__10__3mo,,1946
su_p/y_ksads__dud__pres_024__01__12mo,,
su_p/y_ksads__dud__pres_024__02__12mo,,
su_p/y_ksads__dud__pres_024__03__12mo,,
su_p/y_ksads__dud__pres_024__04__12mo,,
su_p/y_ksads__dud__pres_024__05__12mo,,
su_p/y_ksads__dud__pres_024__06__12mo,,
su_p/y_ksads__dud__pres_024__07__12mo,,
su_p/y_ksads__dud__pres_024__08__12mo,,
su_p/y_ksads__dud__pres_024__09__12mo,,
su_p/y_ksads__dud__pres_024__10__12mo,,
su_p/y_ksads__dud__pres_024__10__3mo,,1947
su_p/y_ksads__dud__pres_025__01__12mo,,
su_p/y_ksads__dud__pres_025__02__12mo,,
su_p/y_ksads__dud__pres_025__03__12mo,,
su_p/y_ksads__dud__pres_025__04__12mo,,
su_p/y_ksads__dud__pres_025__05__12mo,,
su_p/y_ksads__dud__pres_025__06__12mo,,
su_p/y_ksads__dud__pres_025__07__12mo,,
su_p/y_ksads__dud__pres_025__08__12mo,,
su_p/y_ksads__dud__pres_025__09__12mo,,
su_p/y_ksads__dud__pres_025__10__12mo,,
su_p/y_ksads__dud__pres_025__10__3mo,,1948
su_p/y_ksads__dud__pres_026__01__12mo,,
su_p/y_ksads__dud__pres_026__02__12mo,,
su_p/y_ksads__dud__pres_026__03__12mo,,
su_p/y_ksads__dud__pres_026__04__12mo,,
su_p/y_ksads__dud__pres_026__05__12mo,,
su_p/y_ksads__dud__pres_026__06__12mo,,
su_p/y_ksads__dud__pres_026__07__12mo,,
su_p/y_ksads__dud__pres_026__08__12mo,,
su_p/y_ksads__dud__pres_026__09__12mo,,
su_p/y_ksads__dud__pres_026__10__12mo,,
su_p/y_ksads__dud__pres_026__10__3mo,,1949
su_p/y_ksads__dud__pres_027__01__12mo,,
su_p/y_ksads__dud__pres_027__02__12mo,,
su_p/y_ksads__dud__pres_027__03__12mo,,
su_p/y_ksads__dud__pres_027__04__12mo,,
su_p/y_ksads__dud__pres_027__05__12mo,,
su_p/y_ksads__dud__pres_027__06__12mo,,
su_p/y_ksads__dud__pres_027__07__12mo,,
su_p/y_ksads__dud__pres_027__08__12mo,,
su_p/y_ksads__dud__pres_027__09__12mo,,
su_p/y_ksads__dud__pres_027__10__12mo,,
su_p/y_ksads__dud__pres_027__10__3mo,,1950
su_p/y_ksads__dud__pres_028__01__12mo,,
su_p/y_ksads__dud__pres_028__02__12mo,,
su_p/y_ksads__dud__pres_028__03__12mo,,
su_p/y_ksads__dud__pres_028__04__12mo,,
su_p/y_ksads__dud__pres_028__05__12mo,,
su_p/y_ksads__dud__pres_028__06__12mo,,
su_p/y_ksads__dud__pres_028__07__12mo,,
su_p/y_ksads__dud__pres_028__08__12mo,,
su_p/y_ksads__dud__pres_028__09__12mo,,
su_p/y_ksads__dud__pres_028__10__12mo,,
su_p/y_ksads__dud__pres_028__10__3mo,,1951
su_p/y_ksads__dud__pres_029___10,,1959
su_p/y_ksads__dud__pres_030__01__mo,,
su_p/y_ksads__dud__pres_030__01__yr,,
su_p/y_ksads__dud__pres_030__02__mo,,
su_p/y_ksads__dud__pres_030__02__yr,,
su_p/y_ksads__dud__pres_030__03__mo,,
su_p/y_ksads__dud__pres_030__03__yr,,
su_p/y_ksads__dud__pres_030__04__mo,,
su_p/y_ksads__dud__pres_030__04__yr,,
su_p/y_ksads__dud__pres_030__05__mo,,
su_p/y_ksads__dud__pres_030__05__yr,,
su_p/y_ksads__dud__pres_030__06__mo,,
su_p/y_ksads__dud__pres_030__06__yr,,
su_p/y_ksads__dud__pres_030__07__mo,,
su_p/y_ksads__dud__pres_030__07__yr,,
su_p/y_ksads__dud__pres_030__08__mo,,
su_p/y_ksads__dud__pres_030__08__yr,,
su_p/y_ksads__dud__pres_030__09__mo,,
su_p/y_ksads__dud__pres_030__09__yr,,
su_p/y_ksads__dud__pres_030__10__mo,,
su_p/y_ksads__dud__pres_030__10__wk,,1960
su_p/y_ksads__dud__pres_030__10__yr,,
su_p/y_ksads__dud__screen__past_001___10,,1915
su_p/y_ksads__dud__screen__past_002___10,,1917
su_p/y_ksads__dud__screen__past_004___10,,1919
su_p/y_ksads__dud__screen__pres_001___10,,1914
su_p/y_ksads__dud__screen__pres_002___10,,1916
su_p/y_ksads__dud__screen__pres_003___10,,1918
su_p/y_ksads__dud__screen__pres_005__01__freq__mo,,492
su_p/y_ksads__dud__screen__pres_005__01__freq__yr,,492
su_p/y_ksads__dud__screen__pres_005__01__use5__mo,,492
su_p/y_ksads__dud__screen__pres_005__02__freq__mo,,493
su_p/y_ksads__dud__screen__pres_005__02__freq__yr,,493
su_p/y_ksads__dud__screen__pres_005__02__use5__mo,,493
su_p/y_ksads__dud__screen__pres_005__03__freq__mo,,494
su_p/y_ksads__dud__screen__pres_005__03__freq__yr,,494
su_p/y_ksads__dud__screen__pres_005__03__use5__mo,,494
su_p/y_ksads__dud__screen__pres_005__04__freq__mo,,495
su_p/y_ksads__dud__screen__pres_005__04__freq__yr,,495
su_p/y_ksads__dud__screen__pres_005__04__use5__mo,,495
su_p/y_ksads__dud__screen__pres_005__05__freq__mo,,496
su_p/y_ksads__dud__screen__pres_005__05__freq__yr,,496
su_p/y_ksads__dud__screen__pres_005__05__use5__mo,,496
su_p/y_ksads__dud__screen__pres_005__06__freq__mo,,497
su_p/y_ksads__dud__screen__pres_005__06__freq__yr,,497
su_p/y_ksads__dud__screen__pres_005__06__use5__mo,,497
su_p/y_ksads__dud__screen__pres_005__07__freq__mo,,498
su_p/y_ksads__dud__screen__pres_005__07__freq__yr,,498
su_p/y_ksads__dud__screen__pres_005__07__use5__mo,,498
su_p/y_ksads__dud__screen__pres_005__08__freq__mo,,499
su_p/y_ksads__dud__screen__pres_005__08__freq__yr,,499
su_p/y_ksads__dud__screen__pres_005__08__use5__mo,,499
su_p/y_ksads__dud__screen__pres_005__09__arg__mo,,1921
su_p/y_ksads__dud__screen__pres_005__09__arg__yr,,1921
su_p/y_ksads__dud__screen__pres_005__09__freq__mo,,1921
su_p/y_ksads__dud__screen__pres_005__09__freq__yr,,1921
su_p/y_ksads__dud__screen__pres_005__09__grog__mo,,1921
su_p/y_ksads__dud__screen__pres_005__09__grog__yr,,1921
su_p/y_ksads__dud__screen__pres_005__09__use5__mo,,1921
su_p/y_ksads__dud__screen__pres_005__09__use5__yr,,1921
su_p/y_ksads__dud__screen__pres_005__10__freq__mo,,500
su_p/y_ksads__dud__screen__pres_005__10__freq__yr,,500
su_p/y_ksads__dud__screen__pres_005__10__use5__mo,,500
su_p/y_ksads__dud__screen__pres_006__01__arg__mo,,482
su_p/y_ksads__dud__screen__pres_006__01__arg__yr,,482
su_p/y_ksads__dud__screen__pres_006__01__freq__mo,,482
su_p/y_ksads__dud__screen__pres_006__01__freq__yr,,482
su_p/y_ksads__dud__screen__pres_006__02__arg__mo,,483
su_p/y_ksads__dud__screen__pres_006__02__arg__yr,,483
su_p/y_ksads__dud__screen__pres_006__02__freq__mo,,483
su_p/y_ksads__dud__screen__pres_006__02__freq__yr,,483
su_p/y_ksads__dud__screen__pres_006__03__arg__mo,,484
su_p/y_ksads__dud__screen__pres_006__03__arg__yr,,484
su_p/y_ksads__dud__screen__pres_006__03__freq__mo,,484
su_p/y_ksads__dud__screen__pres_006__03__freq__yr,,484
su_p/y_ksads__dud__screen__pres_006__04__arg__mo,,485
su_p/y_ksads__dud__screen__pres_006__04__arg__yr,,485
su_p/y_ksads__dud__screen__pres_006__04__freq__mo,,485
su_p/y_ksads__dud__screen__pres_006__04__freq__yr,,485
su_p/y_ksads__dud__screen__pres_006__05__arg__mo,,486
su_p/y_ksads__dud__screen__pres_006__05__arg__yr,,486
su_p/y_ksads__dud__screen__pres_006__05__freq__mo,,486
su_p/y_ksads__dud__screen__pres_006__05__freq__yr,,486
su_p/y_ksads__dud__screen__pres_006__06__arg__mo,,487
su_p/y_ksads__dud__screen__pres_006__06__arg__yr,,487
su_p/y_ksads__dud__screen__pres_006__06__freq__mo,,487
su_p/y_ksads__dud__screen__pres_006__06__freq__yr,,487
su_p/y_ksads__dud__screen__pres_006__07__arg__mo,,488
su_p/y_ksads__dud__screen__pres_006__07__arg__yr,,488
su_p/y_ksads__dud__screen__pres_006__07__freq__mo,,488
su_p/y_ksads__dud__screen__pres_006__07__freq__yr,,488
su_p/y_ksads__dud__screen__pres_006__08__arg__mo,,489
su_p/y_ksads__dud__screen__pres_006__08__arg__yr,,489
su_p/y_ksads__dud__screen__pres_006__08__freq__mo,,489
su_p/y_ksads__dud__screen__pres_006__08__freq__yr,,489
su_p/y_ksads__dud__screen__pres_006__09__arg__mo,,1920
su_p/y_ksads__dud__screen__pres_006__09__arg__yr,,1920
su_p/y_ksads__dud__screen__pres_006__09__freq__mo,,1920
su_p/y_ksads__dud__screen__pres_006__09__freq__yr,,1920
su_p/y_ksads__dud__screen__pres_006__10__arg__mo,,490
su_p/y_ksads__dud__screen__pres_006__10__arg__yr,,490
su_p/y_ksads__dud__screen__pres_006__10__freq__mo,,490
su_p/y_ksads__dud__screen__pres_006__10__freq__yr,,490
su_p/y_ksads__dud__screen__pres_006__mo,,481
su_p/y_ksads__dud__screen__pres_006__yr,,481
su_p/y_ksads__dud__screen_001___10,,1912
su_p/y_ksads__dud__screen_002___10,,1913
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
